direction,setting,metric,value_mean,value_std,seed_count
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,Top_8_event_recall,0.25,0.1767766952966369,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,adapter_frozen_fraction,0.2032725920416512,0.17839334240522547,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,adapter_update_fraction,0.7967274079583488,0.17839334240522547,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,boundary_hit_rate_250,0.05,0.1118033988749895,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,boundary_hit_rate_500,0.1,0.223606797749979,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,candidate_event_count,5.2,4.08656334834051,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,event_level_f1,0.025,0.05590169943749475,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,event_level_precision,0.016666666666666666,0.03726779962499649,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,mean_absolute_detection_delay,50.83333333333394,,1
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,median_absolute_detection_delay,50.83333333333394,,1
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,unmatched_candidate_count,5.0,3.6742346141747673,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,Top_4_event_recall,0.2,0.2091650066335189,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,Top_8_event_recall,0.35,0.13693063937629152,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,adapter_frozen_fraction,1.0,0.0,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,adapter_update_fraction,0.0,0.0,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,boundary_hit_rate_250,0.65,0.13693063937629155,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,boundary_hit_rate_500,0.65,0.13693063937629155,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,candidate_event_count,12.4,2.4083189157584592,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,event_level_f1,0.3152845915694213,0.03226986120186129,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,event_level_precision,0.20981906981906984,0.019320728551965382,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,mean_absolute_detection_delay,72.31454418928327,24.12549905375781,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,median_absolute_detection_delay,78.38239387613085,33.292283250070625,5
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,unmatched_candidate_count,9.8,1.9235384061671346,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,Top_4_event_recall,0.15,0.13693063937629152,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,Top_8_event_recall,0.15,0.13693063937629152,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,adapter_frozen_fraction,0.2032725920416512,0.17839334240522547,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,adapter_update_fraction,0.7967274079583488,0.17839334240522547,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,boundary_hit_rate_250,0.15,0.13693063937629152,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,boundary_hit_rate_500,0.15,0.13693063937629152,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,candidate_event_count,3.0,1.0,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,event_level_f1,0.15714285714285717,0.14419020884418823,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,event_level_precision,0.16666666666666666,0.15590239111558088,5
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,mean_absolute_detection_delay,109.16666666666697,50.0,3
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,median_absolute_detection_delay,109.16666666666697,50.0,3
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,unmatched_candidate_count,2.4,0.5477225575051661,5
Exp2_to_Exp1,V341_CalibrationOnly,Top_4_event_recall,0.75,0.0,5
Exp2_to_Exp1,V341_CalibrationOnly,Top_8_event_recall,0.9,0.13693063937629152,5
Exp2_to_Exp1,V341_CalibrationOnly,adapter_frozen_fraction,0.7046400356069878,0.09607988410043337,5
Exp2_to_Exp1,V341_CalibrationOnly,adapter_update_fraction,0.0,0.0,5
Exp2_to_Exp1,V341_CalibrationOnly,boundary_hit_rate_250,0.85,0.22360679774997896,5
Exp2_to_Exp1,V341_CalibrationOnly,boundary_hit_rate_500,0.85,0.22360679774997896,5
Exp2_to_Exp1,V341_CalibrationOnly,candidate_event_count,28.4,5.856620185738529,5
Exp2_to_Exp1,V341_CalibrationOnly,event_level_f1,0.20753076988371108,0.026110962625404313,5
Exp2_to_Exp1,V341_CalibrationOnly,event_level_precision,0.11883512544802868,0.012849037449921039,5
Exp2_to_Exp1,V341_CalibrationOnly,mean_absolute_detection_delay,65.71255633504515,6.844927627496082,5
Exp2_to_Exp1,V341_CalibrationOnly,median_absolute_detection_delay,69.31967710625796,8.70123699744415,5
Exp2_to_Exp1,V341_CalibrationOnly,unmatched_candidate_count,25.0,5.049752469181039,5
Exp2_to_Exp1,V341_OnlineAdaptation,Top_4_event_recall,0.75,0.0,5
Exp2_to_Exp1,V341_OnlineAdaptation,Top_8_event_recall,1.0,0.0,5
Exp2_to_Exp1,V341_OnlineAdaptation,adapter_frozen_fraction,0.6172693891176143,0.06270232690107952,5
Exp2_to_Exp1,V341_OnlineAdaptation,adapter_update_fraction,0.3827306108823857,0.06270232690107955,5
Exp2_to_Exp1,V341_OnlineAdaptation,boundary_hit_rate_250,0.85,0.13693063937629155,5
Exp2_to_Exp1,V341_OnlineAdaptation,boundary_hit_rate_500,0.9,0.13693063937629152,5
Exp2_to_Exp1,V341_OnlineAdaptation,candidate_event_count,26.2,3.9623225512317894,5
Exp2_to_Exp1,V341_OnlineAdaptation,event_level_f1,0.22715743038323682,0.03744005133286624,5
Exp2_to_Exp1,V341_OnlineAdaptation,event_level_precision,0.13136894305372565,0.022383520392679334,5
Exp2_to_Exp1,V341_OnlineAdaptation,mean_absolute_detection_delay,61.85042336110706,14.486777316914738,5
Exp2_to_Exp1,V341_OnlineAdaptation,median_absolute_detection_delay,64.46923180605863,17.333949132614016,5
Exp2_to_Exp1,V341_OnlineAdaptation,unmatched_candidate_count,22.8,3.8987177379235853,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,Top_4_event_recall,0.75,0.0,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,Top_8_event_recall,0.95,0.11180339887498947,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,adapter_frozen_fraction,1.0,0.0,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,adapter_update_fraction,0.0,0.0,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,boundary_hit_rate_250,0.35,0.13693063937629155,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,boundary_hit_rate_500,0.8,0.2091650066335189,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,candidate_event_count,21.8,9.959919678390985,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,event_level_f1,0.11778708133971291,0.05645365310846991,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,event_level_precision,0.07269841269841269,0.03789879908431477,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,mean_absolute_detection_delay,118.42435848688902,46.40690599073073,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,median_absolute_detection_delay,118.42435848688902,46.40690599073073,5
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,unmatched_candidate_count,20.4,9.787747442593725,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,Top_4_event_recall,0.55,0.2091650066335189,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,Top_8_event_recall,0.75,0.1767766952966369,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,adapter_frozen_fraction,0.06816512740625347,0.05962907108662447,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,adapter_update_fraction,0.9318348725937465,0.05962907108662445,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,boundary_hit_rate_250,0.5,0.1767766952966369,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,boundary_hit_rate_500,0.6,0.2850438562747845,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,candidate_event_count,5.8,4.8166378315169185,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,event_level_f1,0.4276190476190476,0.10543076523720867,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,event_level_precision,0.4428571428571429,0.1738258309375617,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,mean_absolute_detection_delay,80.57895010061111,40.29093654582305,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,median_absolute_detection_delay,78.20506306502939,43.765225708505454,5
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,unmatched_candidate_count,3.8,4.207136793592526,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,Top_4_event_recall,0.75,0.0,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,Top_8_event_recall,0.9,0.13693063937629152,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,adapter_frozen_fraction,1.0,0.0,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,adapter_update_fraction,0.0,0.0,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,boundary_hit_rate_250,0.7,0.2091650066335189,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,boundary_hit_rate_500,0.85,0.22360679774997896,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,candidate_event_count,24.0,12.144957801491119,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,event_level_f1,0.2507843137254902,0.1587824390752677,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,event_level_precision,0.15665170195658001,0.10802769427439954,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,mean_absolute_detection_delay,121.25226221024782,35.93483457921603,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,median_absolute_detection_delay,125.12686866372641,39.03755489834813,5
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,unmatched_candidate_count,21.2,12.891857895586655,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,Top_4_event_recall,0.5,0.1767766952966369,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,Top_8_event_recall,0.55,0.2091650066335189,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,adapter_frozen_fraction,0.06816512740625347,0.05962907108662447,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,adapter_update_fraction,0.9318348725937465,0.05962907108662445,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,boundary_hit_rate_250,0.55,0.2091650066335189,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,boundary_hit_rate_500,0.55,0.2091650066335189,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,candidate_event_count,3.0,1.5811388300841898,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,event_level_f1,0.6109523809523809,0.13379596609845032,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,event_level_precision,0.8033333333333333,0.18723128893311494,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,mean_absolute_detection_delay,92.76463537142237,22.319562480471706,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,median_absolute_detection_delay,92.39660018318027,22.774202493636736,5
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,unmatched_candidate_count,0.8,0.8366600265340756,5
